gen number,max_steps
71,12
37,11
54,12
32,11
59,12
13,5
22,5
21,5
66,13
14,5
5,4
25,5
30,5
6,5
10,5
9,5
43,13
69,12
46,13
61,12
3,4
55,12
67,13
63,12
19,5
0,3
23,7
41,11
15,5
51,12
49,13
20,5
42,13
39,11
35,11
2,3
56,12
70,16
24,5
50,13
45,13
28,5
1,3
16,5
18,5
17,5
58,13
27,5
26,5
31,11
48,13
11,5
36,11
60,13
52,12
7,5
8,5
4,4
44,13
34,11
53,12
29,5
64,12
65,12
40,11
12,5
68,13
47,13
72,12
62,12
57,13
33,11
38,11

