gen number,max_steps
64,8
70,8
3,5
50,7
45,6
54,7
43,6
24,5
77,8
0,5
61,8
13,5
44,6
4,5
49,7
35,6
53,7
31,5
56,7
72,8
73,8
40,6
48,7
59,8
81,8
20,5
29,6
25,5
32,5
71,8
1,5
14,5
68,8
10,5
63,8
78,8
60,8
33,6
7,5
69,8
37,6
18,5
11,5
15,5
58,7
16,5
36,6
74,8
42,6
79,8
76,8
27,5
12,5
19,5
9,5
66,8
52,7
28,5
2,5
17,5
5,5
21,5
41,6
55,7
23,5
34,6
38,6
62,8
57,7
39,6
22,5
65,8
30,5
6,5
51,7
80,8
46,6
26,5
67,8
8,5
75,8
47,6

