gen number,max_steps
76,5
80,6
71,5
37,4
54,4
32,4
59,5
13,3
22,3
21,3
66,5
14,3
5,2
78,5
25,3
30,4
75,5
6,2
10,3
74,5
9,3
43,4
69,5
46,4
61,5
79,6
3,2
55,5
67,5
63,5
19,3
73,6
0,2
23,3
41,4
15,3
51,4
49,4
20,3
42,4
39,4
35,4
2,2
56,5
70,6
24,3
50,4
45,4
28,4
1,2
16,3
82,6
77,5
18,3
17,3
58,5
27,3
26,3
31,4
48,4
11,3
36,4
60,5
52,4
7,2
8,2
4,2
44,4
34,4
53,4
29,4
64,5
65,5
40,4
12,3
68,5
81,6
47,4
72,6
62,5
57,5
33,4
38,4

